1537242977,6245.230000000000,0.001435520000
1537242979,6245.230000000000,0.003984730000
1537242980,6245.230000000000,0.027271760000
1537242981,6245.220000000000,0.003090000000
1537242981,6245.230000000000,0.002152490000
1537242982,6245.230000000000,0.122569170000
1537242983,6245.230000000000,0.030643090000
1537242985,6245.230000000000,0.001993160000
1537242994,6245.230000000000,0.031865120000
1537242995,6245.230000000000,0.031865120000
1537243000,6245.220000000000,0.029603140000
1537243000,6245.220000000000,0.002296860000
1537243002,6245.220000000000,0.003090000000
1537243003,6245.230000000000,0.015298440000
1537243020,6245.230000000000,0.007808550000
1537243021,6245.230000000000,0.007966280000
1537243022,6245.220000000000,0.003090000000
1537243027,6245.230000000000,0.002630470000
1537243031,6245.230000000000,0.030643090000
1537243034,6245.220000000000,0.030000000000
1537243034,6245.230000000000,0.038303460000
1537243041,6245.230000000000,0.016087100000
1537243041,6245.230000000000,0.023747480000
1537243041,6245.220000000000,0.002325030000
1537243041,6245.220000000000,0.000764970000
1537243042,6245.220000000000,0.008046350000
1537243042,6245.230000000000,0.150148420000
1537243045,6245.220000000000,0.022228910000
1537243045,6245.220000000000,0.014285710000
1537243045,6245.220000000000,0.037248270000
1537243045,6245.220000000000,0.035322590000
1537243045,6245.220000000000,0.001601220000
1537243045,6245.120000000000,0.001000000000
1537243045,6244.710000000000,0.001000000000
1537243045,6244.400000000000,0.001000000000
1537243045,6244.000000000000,0.040038440000
1537243046,6243.590000000000,0.001000000000
1537243046,6243.010000000000,0.051806300000
1537243046,6243.000000000000,0.072930150000
1537243046,6243.000000000000,0.080069850000
1537243046,6242.700000000000,0.001000000000
1537243046,6242.700000000000,0.020000000000
1537243046,6242.290000000000,0.196437600000
1537243046,6242.290000000000,2.919930150000
1537243046,6242.290000000000,2.883632250000
1537243046,6242.290000000000,0.004335680000
1537243047,6242.250000000000,0.001000000000
1537243047,6241.800000000000,0.001000000000
1537243047,6241.470000000000,0.048900000000
1537243047,6241.470000000000,0.112032070000
1537243047,6241.470000000000,0.039067930000
1537243047,6241.460000000000,0.001000000000
1537243047,6241.120000000000,0.001000000000
1537243047,6241.000000000000,0.040000000000
1537243047,6240.780000000000,0.001000000000
1537243047,6240.600000000000,1.874000000000
1537243048,6240.450000000000,0.006374620000
1537243058,6240.450000000000,0.015944760000
1537243059,6240.450000000000,0.034700000000
1537243061,6240.450000000000,0.018743070000
1537243062,6240.440000000000,0.001000000000
1537243062,6240.440000000000,0.002090000000
1537243063,6240.440000000000,0.006139910000
1537243065,6240.020000000000,0.381498720000
1537243070,6240.020000000000,0.015900000000
1537243073,6240.010000000000,0.100000000000
1537243073,6240.000000000000,0.030180540000
1537243073,6240.010000000000,0.007655080000
1537243080,6240.010000000000,0.016867530000
1537243080,6240.000000000000,0.016800000000
1537243082,6240.000000000000,0.001019460000
1537243082,6240.000000000000,0.002070540000
1537243087,6240.000000000000,0.038842460000
1537243087,6239.920000000000,0.001000000000
1537243087,6239.870000000000,0.001000000000
1537243087,6239.300000000000,0.001000000000
1537243087,6239.000000000000,0.160282100000
1537243087,6238.910000000000,0.001000000000
1537243087,6238.750000000000,0.010000000000
1537243087,6238.520000000000,0.001000000000
1537243087,6238.250000000000,0.001000000000
1537243088,6238.060000000000,0.102120570000
1537243088,6238.010000000000,0.100000000000
1537243088,6238.000000000000,0.025818560000
1537243088,6238.000000000000,0.043383060000
1537243088,6237.990000000000,0.008000000000
1537243088,6237.970000000000,0.001000000000
1537243088,6237.420000000000,0.001000000000
